 42720 607  461   32 JULIANEHAB/QAQORTOQ  GREENLAND     17842013
1863 -148 -146 -106  -65 -999 -999 -999 -999 -999 -999 -999 -999
1864 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
1865 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
1866 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
1867 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
1868 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
1869 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
1870 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
1871 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
1872 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
1873  -99  -55  -68    1   36   36   53   35   26  -13  -30  -88
1874 -116  -69  -45  -31   39   36   54   33   19  -22  -44  -53
1875  -63  -62  -69   17   32   56   74   66   52   18   -9  -34
1876  -83  -66  -46    2   37   55   62   69   61   33  -21  -37
1877  -88  -61  -35   -1   51   71   77   88   70   13  -46  -71
1878  -68  -37  -35   -1   46   75   72   76   36    8   17    9
1879  -46  -48  -53   28   35   68   74   70   33   20   -3  -74
1880  -85  -95  -41   -1   34   71   80   69   49   25  -12  -49
1881  -32  -40  -37   41   33   44   49   60   40    0  -41  -84
1882 -116  -81 -120  -14   35   51   60   54   38   -2  -49  -37
1883 -114 -147  -29  -32   25   59   74   56   44   -8  -52 -108
1884 -108 -119  -86   -3   26   38   62   43   32  -16  -42  -96
1885  -77  -86  -37   -2   35   49   71   91   39    8  -42  -53
1886  -79  -71  -30  -26   35   39   68   62   39    3  -22  -63
1887 -108 -127  -88    5   29   56   72   75   43   10    0  -67
1888  -36  -42  -32    3   52   62   76   89   37   33  -59  -86
1889  -80  -48  -39  -19   27   41   79   55   50    9  -54  -72
1890 -109  -77  -53   -5   27   52   70   65   23    7  -48  -70
1891  -74 -113  -46  -15   42   87   81   74   39  -10  -37  -65
1892  -82  -69  -37    7   49   75   72   70   37   41  -37  -25
1893  -33  -68  -46  -14   30   60   76   84   63    7  -11  -92
1894  -91 -138  -86  -41   38   43   73   73   46   25  -51  -67
1895  -34  -12  -31   10   37   72   76   73   47   32  -47  -87
1896  -81  -86  -65  -16   16   65   68   76   36   20  -53 -119
1897  -65  -70  -35  -46   21   79   59   65   59   18  -34  -66
1898 -108 -132  -43  -15   30   68   62   71   35    0  -72  -85
1899  -74  -68  -46    2   50   62   67   79   50    4  -49  -82
1900 -100  -34   -1   -2   45   68   84   88   44   10  -51  -63
1901 -101   29  -21   -4   43   54   62   60   42   -3  -14  -52
1902  -74  -34  -53    0   42   69   78   78   56   16  -51  -76
1903  -91  -82 -114  -20   19   52   73   68   57   28  -17  -48
1904  -96  -84  -83  -49   24   62   65   90   37  -18  -22  -39
1905 -103  -80  -47   12   45   51   73   71   42   44   -7  -70
1906  -87 -121  -43  -52   47   64   58   80   49    6  -52  -86
1907  -97  -92  -98  -21   33   39   72   60   36   13  -48  -74
1908  -96  -83  -75   14   24   45   89   67   58  -15  -20  -70
1909 -104  -64    4   15   49   82   61   70   61    6  -18  -75
1910  -81 -138  -73  -13    8   62   69   74   37   17  -28  -35
1911  -89  -80  -50  -15   20   58   69   82   48   24  -24  -86
1912  -79  -54  -53    2   40   75   78   81   49   10  -10  -53
1913  -69  -36  -83  -16   34   80   68   55   43    2  -56  -80
1914  -80  -91  -75   -6   17   40   60   62   33    4  -40 -130
1915  -76  -95   -6  -19   51   62   80   73   64    4   -1  -21
1916  -77  -86   18  -11   50   67   70   74   60    7  -30  -44
1917  -23  -23  -28   -1   50   71   94   75   34  -14  -55  -45
1918  -45  -97  -56  -27   31   37   82   64   47   -1  -63  -65
1919  -61  -50  -45  -16   39   48   74   70   43   35  -15  -57
1920 -105  -88  -93    4   19   62   64   58   37    3  -73  -52
1921  -80 -101  -84  -28   31   54   66   63   41    7  -40  -91
1922  -73 -127  -28   -8   24   29   60   78   40   18  -13  -53
1923  -74  -28  -24   -9   50   73   89   78   49   17  -17  -56
1924  -51  -39  -28    6   48   83   73   83   51   19  -24  -76
1925  -93 -105  -41   -6   43   56   65   69   58   40   -1   -8
1926  -35  -33  -28   18   59   78   73   84   48   33  -29  -37
1927  -54  -55  -30    5   61   81   83   86   66   37  -29  -23
1928  -64  -83  -25   10   58   86   92   98   62   30  -10  -55
1929    1  -29   15   36   54   98   84   94   52   10  -23  -74
1930  -66  -61  -16   13   62   73   82   68   64    7  -37  -64
1931  -35  -69  -66   -4   54   70   79   95   77   18  -62  -65
1932  -95   -3   24   29   65   77   94   78   62   31  -27  -81
1933  -95  -47  -56   -2   57   63   84   77   56   20   -2  -41
1934  -80  -52  -67   14   23   67   80   75   49   11  -18  -22
1935  -55  -77  -27   30   77   68   71   88   60   13  -40  -19
1936    0   -3  -25   17   39   68   92   83   66   24  -15  -79
1937  -90  -75    8  -19   28   65   74   75   53   14    3  -56
1938  -96  -75  -68  -23   37   50   63   76   48  -10  -62  -84
1939  -42 -101  -60   14   38   67   91   80   72   34  -13  -10
1940  -23   -3  -15   10   37   44   66   64   45   36  -29  -28
1941  -15  -23    0   22   61   66   79  100   59   36  -16  -52
1942  -67   22  -17  -11   51   71   79   76   53   10    4  -36
1943  -12  -63  -69  -22   26   65   65   68   50   -4  -14  -46
1944  -83  -44  -18    7   28   61   72   77   45   16  -52  -69
1945  -33  -91  -36  -26   42   65   70   70   45   33  -21   -5
1946  -71  -28  -10  -12   49   57   60   83   46   24    7  -17
1947  -48    5   -4    5   47   83   76   69   51   28  -10   -8
1948  -50  -59  -67   -9   32   87   81   88   51    9  -38  -48
1949  -85 -108  -34  -30   32   67   80   73   47    6  -20  -57
1950  -82  -66   -5    6   45   78   79   76   51    7  -24  -26
1951  -63  -83  -29   -4   48   83   72   73   66    9   -7  -72
1952  -68  -45  -37   -1   52   70   72   83   75   27    8  -15
1953  -62  -27  -48   28   58   67   76   78   53   -1  -45  -88
1954  -61  -81  -15  -21   48   73   73   80   55   13  -45  -78
1955  -74  -28   -2    4   44   72   54   66   50   25   16  -27
1956  -84  -49  -13   17   28   52   73   85   49    9  -30  -94
1957  -87  -42  -20   16   50   79   72   70   66    2  -19  -48
1958  -66  -25  -32   -5   44   67   89   85   59   14  -17  -25
1959  -18  -66  -54   15   43   46   75   73   51   15  -25  -66
1960  -37  -54  -48   -1   35   59   76   97   51   47   -3  -48
1961  -21  -81  -62   28   34   57   75   80   58   28  -20  -15
1962  -59  -55   20   -3   51   60   76   79   51   32  -19  -39
1963  -40  -19  -18    8   21   64   69   71   35  -15  -36    4
1964  -29   -4  -61   -6   41   55   73   91   66   24   -3  -56
1965  -58   -1   10    7   63   67   84   86   54    9   14  -32
1966  -41    7  -32   21   35   51   84   88   68   40  -19  -62
1967   -2  -55  -90  -30   31   46   77   69   50    1  -30  -38
1968  -38  -36  -48   12   64   57   84   70   61   18   -8  -15
1969  -28  -30  -11  -11   38   56   48   66   20    0  -41  -56
1970  -21  -57   -1    1   23   41   56   68   47   11  -32  -30
1971  -49  -94  -11   -4   20   61   71   63   51    9  -14  -96
1972 -105  -68  -88  -16    8   35   60   64   53   -2  -44  -76
1973  -59  -85  -48    6   23   45   68   63   54   11    4  -42
1974  -80  -55  -33  -21   35   50   80   80   40   25  -22 -106
1975 -101  -38  -25    9   44   45   69   80   44   34  -30  -52
1976  -74 -110  -84   -1   33   43   73   54   54    4  -17  -18
1977   -4   -5   -1   14   46   70   89   81   49    6   -5  -41
1978  -80  -13  -58   22   23   41   73   80   62    7  -55   24
1979  -44  -15  -51   22   40   49   68   79   52    8  -46  -71
1980  -18  -19  -36  -17   42   54   72   78   54   39   -6  -34
1981  -36  -71  -47   -4   29   60   81   62   59    3  -33  -29
1982  -41  -87  -58  -10   27   39   59   59   27    9  -61  -88
1983 -158  -70  -85  -26   22   41   61   51   37   -6   -7  -40
1984 -136 -131  -57  -57   17   42   77   57   42    1   -2  -89
1985   -3  -36  -16   11   50   64   79   67   63   18   -7  -13
1986  -48   17  -74    4   27   51   80   86   65   -4  -55  -74
1987  -40  -31  -51  -33   36   76   71   87   49   14  -20  -11
1988  -59  -45   -7  -15   27   49   62   73   53    9   16  -53
1989 -102 -131 -117  -31   18   46   61   58   32    4   -2  -16
1990  -74  -93  -82  -56   29   43   72   76   45    8   25  -67
1991  -78  -65  -27  -12   31   84   96   77   59   10  -36  -56
1992  -54 -109  -38  -22   -7   39   84   61   47   30  -50  -79
1993 -134  -92 -103  -19   17   67   59   80   66   28  -56  -86
1994  -58  -68  -79   -8   37   43   79   79   46   26   -4  -89
1995  -79  -73 -108   10   29   58   68   77   57    8   12  -30
1996  -39  -40  -19   25   52   62   74   74   67    0  -33  -31
1997  -21 -109  -63   14   45   72   77   76   58   35  -16  -15
1998  -23  -95  -52   35   46   61   80   72   64    9  -35  -35
1999  -71  -75  -38   27   35   48   85   86   52   22  -24  -56
2000  -42  -77  -53   14   24   74   82   80   64    4  -24  -16
2001  -60  -55  -19   14   36   74   68   91   75   25  -17  -12
2002  -45  -74  -56   -5   47   56   73   72   67   31   11   -5
2003   -4  -64  -29  -11   47   73   97   98   76   58   -7  -25
2004   -5  -11  -36   18   52   65   68   87   50   25   -3  -54
2005  -60   -6    8   22   42   76   92   81   56   15    3  -26
2006  -64  -14    4   -2   44   56   73   83   64   29  -32  -44
2007  -41    7  -42    7   28   68   94   91   60   30   -7  -59
2008  -89  -86  -43   21   42   50   91   84   48   10   -9  -55
2009  -32  -18  -45    9   17   57   69   77   43   25  -36  -13
2010    1   20   -5   14   73   81   78  104   84   50   29   19
2011  -25  -43  -46  -39   20   55   78   72   58    5  -45  -64
2012  -51  -41  -56   18   46   63  104   83   66   47   -1   -7
2013  -25  -28    4    8   17   49   68   71   49   34   -9  -58
